PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
3758_01,0,0,2,18.0,0,381.0,381.0,381.0,381.0,381.0,Ianya Litthews,False,6,618,1
3758_02,0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,True,6,618,1
3759_01,0,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Elene Hendrys,True,6,619,1
3760_01,0,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Paulia Kennetty,True,6,613,0
3761_01,3,0,0,45.0,0,824.0,824.0,824.0,824.0,824.0,Nuscham Stingive,True,4,222,0
3765_01,2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Jayrin Cle,True,5,709,1
3767_01,1,0,0,44.0,0,0.0,0.0,0.0,0.0,0.0,Sadaton Alenat,False,1,146,1
3768_01,0,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Jonaye Rushing,True,5,710,1
3769_01,2,0,2,47.0,0,1037.0,1037.0,1037.0,1037.0,1037.0,Guar Stead,False,4,251,1
3770_01,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,Deandy Anthompson,True,6,615,0
3771_01,1,0,2,28.0,0,80.0,80.0,80.0,80.0,80.0,Mesarid Pinoffent,False,1,120,0
3772_01,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Castron,True,6,616,0
3772_02,0,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Tany Castron,True,5,777,0
3773_01,0,0,1,22.0,0,2.0,2.0,2.0,2.0,2.0,Ivanna Prestonard,True,5,711,1
3773_02,0,0,2,42.0,0,55.0,55.0,55.0,55.0,55.0,Joeula Prestonard,True,5,711,1
3773_03,0,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Wena Prestonard,True,5,711,1
3774_01,0,0,2,30.0,0,513.0,513.0,513.0,513.0,513.0,Wayney Willy,False,5,778,0
3774_02,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Willy,False,6,617,0
3774_03,0,0,2,35.0,0,227.0,227.0,227.0,227.0,227.0,Dorah Willy,False,5,778,0
3775_01,2,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Coate Buche,True,5,712,1
3775_02,2,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Colax Killé,True,5,712,1
3776_01,1,0,2,29.0,0,2.0,2.0,2.0,2.0,2.0,Sinon Gearitte,True,2,134,1
3777_01,1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,Mareson Clunic,True,1,147,1
3778_01,0,0,2,48.0,0,0.0,0.0,0.0,0.0,0.0,Geneen Morrencis,True,5,713,1
3779_01,0,0,2,24.0,0,1.0,1.0,1.0,1.0,1.0,Ambert Tranciams,True,5,714,1
3781_01,1,0,2,38.0,0,821.0,821.0,821.0,821.0,821.0,Sabit Spirfuent,False,0,44,1
3783_01,0,0,0,51.0,0,183.0,183.0,183.0,183.0,183.0,Hilly Wolffy,False,5,780,0
3784_01,0,0,2,77.0,0,0.0,0.0,0.0,0.0,0.0,Ale Morrencis,False,6,618,0
3785_01,0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,False,6,619,0
3786_01,2,0,2,38.0,1,,,,,,Fispot Birt,False,4,252,1
3786_02,2,0,2,42.0,0,913.0,913.0,913.0,913.0,913.0,Quan Birt,False,3,121,1
3787_01,2,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,Sugard Prie,True,5,716,1
3787_02,2,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,Smals Prie,True,5,716,1
3787_03,2,0,2,27.0,0,132.0,132.0,132.0,132.0,132.0,Guls Prie,True,3,122,1
3788_01,2,0,2,25.0,0,519.0,519.0,519.0,519.0,519.0,Pikes Sesa,False,3,127,0
3789_01,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,True,6,620,1
3790_01,3,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,Trick Meyersones,True,6,620,0
3793_01,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,True,6,622,1
3795_01,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,True,2,136,1
3796_01,1,0,0,33.0,0,90.0,90.0,90.0,90.0,90.0,Dhena Semageary,True,1,121,0
3797_01,1,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,False,1,122,0
3798_01,1,1,2,67.0,0,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True,4,253,1
3801_01,0,0,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Mayne Leblanchez,False,6,622,0
3803_01,2,0,2,33.0,0,25.0,25.0,25.0,25.0,25.0,Sts Welte,False,5,782,0
3804_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Vivia Harry,False,5,783,0
3805_01,0,0,2,36.0,0,357.0,357.0,357.0,357.0,357.0,Frandy Pacerty,False,5,784,0
3807_01,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,True,6,623,1
3810_01,0,0,2,51.0,0,406.0,406.0,406.0,406.0,406.0,Tera Trankliney,False,6,624,1
3811_01,2,1,2,54.0,0,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,True,5,786,0
3811_02,2,0,2,33.0,0,3361.0,3361.0,3361.0,3361.0,3361.0,Sters Frasp,False,3,128,0
3812_01,0,0,2,18.0,0,14.0,14.0,14.0,14.0,14.0,Sonnie Floways,False,5,717,1
3814_01,1,1,2,57.0,0,0.0,0.0,0.0,0.0,0.0,Etair Calazy,True,3,129,0
3815_01,0,0,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Patteraley,False,5,787,0
3816_01,0,0,2,24.0,0,58.0,58.0,58.0,58.0,58.0,Scotte Carterson,False,4,225,0
3817_01,2,0,2,20.0,0,984.0,984.0,984.0,984.0,984.0,Poselk Reste,False,4,226,0
3818_01,0,0,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Rankie Hoodgers,False,8,30.549435004179188,2
3820_01,2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,True,5,790,0
3821_01,0,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Violan Mcphernard,False,8,30.549435004179188,2
3822_01,0,0,1,41.0,0,0.0,0.0,0.0,0.0,0.0,Lyny Mcinton,False,5,718,1
3823_01,2,0,2,27.0,0,1192.0,1192.0,1192.0,1192.0,1192.0,Crisp Spore,True,5,719,1
3824_01,0,0,1,49.0,0,0.0,0.0,0.0,0.0,0.0,Byront Mclardson,True,6,625,1
3826_01,3,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Navages,False,6,626,1
3830_01,0,0,0,34.0,0,71.0,71.0,71.0,71.0,71.0,Racey Powery,False,6,627,1
3831_01,2,0,2,73.0,0,799.0,799.0,799.0,799.0,799.0,Pikes Nan,False,3,123,1
3832_01,0,0,2,40.0,0,1387.0,1387.0,1387.0,1387.0,1387.0,Bonyam Litthews,False,6,627,0
3835_01,0,0,1,63.0,0,1.0,1.0,1.0,1.0,1.0,Berna Tersony,False,4,255,1
3836_01,2,0,2,21.0,0,1060.0,1060.0,1060.0,1060.0,1060.0,,True,5,723,1
3838_01,0,0,2,21.0,0,28.0,28.0,28.0,28.0,28.0,Billya Estiagosen,True,4,227,0
3839_01,2,0,2,23.0,0,418.0,418.0,418.0,418.0,418.0,Puffes Kine,False,4,228,0
3841_01,2,0,2,31.0,0,1049.0,1049.0,1049.0,1049.0,1049.0,Goldch Kashe,False,5,793,0
3842_01,0,0,0,41.0,0,312.0,312.0,312.0,312.0,312.0,Lynnee Vinston,False,5,794,0
3846_01,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,True,6,630,0
3847_01,1,0,2,36.0,0,90.0,90.0,90.0,90.0,90.0,Gatrino Reshory,False,2,126,0
3848_01,0,0,2,24.0,0,4.0,4.0,4.0,4.0,4.0,Warry Jacostaney,False,5,795,0
3849_01,0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Timmy Santry,False,6,631,0
3850_01,1,0,0,24.0,0,38.0,38.0,38.0,38.0,38.0,Keidhma Unteckery,False,2,137,1
3850_02,1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,True,2,137,1
3850_03,1,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Achib Unteckery,True,2,137,1
3850_04,1,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,True,2,137,1
3850_05,1,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,True,2,137,1
3850_06,1,0,2,31.0,0,0.0,0.0,0.0,0.0,0.0,Sabiark Unteckery,True,2,137,1
3850_07,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,True,2,137,1
3851_01,1,0,2,57.0,0,205.0,205.0,205.0,205.0,205.0,Alino Namsheary,False,2,127,0
3852_01,2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Tive Tepie,True,5,796,0
3853_01,0,0,1,18.0,0,16.0,16.0,16.0,16.0,16.0,Jeane Herreras,True,5,725,1
3854_01,0,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,True,6,632,0
3856_01,0,0,3,23.0,0,339.0,339.0,339.0,339.0,339.0,Ward Alvasquez,True,5,726,1
3857_01,1,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,True,4,230,0
3862_01,2,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True,5,729,1
3862_02,2,0,2,21.0,0,2627.0,2627.0,2627.0,2627.0,2627.0,Blakes Ple,True,4,256,1
3862_03,2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,,False,4,256,1
3862_04,2,0,2,13.0,0,974.0,974.0,974.0,974.0,974.0,Herms Cako,False,3,124,1
3862_05,2,0,2,54.0,0,149.0,149.0,149.0,149.0,149.0,Cherry Paie,True,5,729,1
3862_06,2,0,2,13.0,0,1008.0,1008.0,1008.0,1008.0,1008.0,Bants Cako,False,5,729,1
3862_07,2,0,2,18.0,0,12.0,12.0,12.0,12.0,12.0,Chex Ple,False,3,124,1
3864_01,1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,True,3,125,1
3866_01,3,0,2,43.0,0,0.0,0.0,0.0,0.0,0.0,Lis Hendrys,False,5,797,0
3867_01,0,0,2,56.0,0,3.0,3.0,3.0,3.0,3.0,Tyle Guerson,True,5,798,0
3868_01,0,0,2,63.0,0,1540.0,1540.0,1540.0,1540.0,1540.0,Brie Braymon,False,5,731,1
3868_02,0,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,Thell Braymon,True,6,630,1
3868_03,0,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,False,6,630,1
3868_04,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True,6,630,1
3868_05,0,0,0,16.0,0,0.0,0.0,0.0,0.0,0.0,Darry Braymon,True,5,731,1
3868_06,0,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Line Braymon,True,6,630,1
3868_07,0,1,2,9.0,0,0.0,0.0,0.0,0.0,0.0,Hene Braymon,False,6,630,1
3870_01,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,True,1,148,1
3871_01,1,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,True,1,149,1
3872_01,2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Cupers Quart,True,5,799,0
3873_01,0,0,2,29.0,0,2478.0,2478.0,2478.0,2478.0,2478.0,Violey Pearsalason,False,5,800,0
3874_01,0,0,2,27.0,0,86.0,86.0,86.0,86.0,86.0,Clindy Lambleyoun,False,6,631,1
3874_02,0,0,2,22.0,0,158.0,158.0,158.0,158.0,158.0,Frandy Lambleyoun,True,4,258,1
3875_01,0,0,2,19.0,0,0.0,0.0,0.0,0.0,0.0,Teremy Garzaley,False,4,232,0
3879_01,2,0,0,31.0,0,796.0,796.0,796.0,796.0,796.0,Spies Nache,False,5,801,0
3883_01,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,True,1,150,1
3883_02,1,0,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Mesarga Unreezy,False,1,150,1
3883_03,1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,Dira Unreezy,True,1,150,1
3886_01,0,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,True,6,633,0
3888_01,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,6,633,1
3890_01,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,True,6,634,1
3894_01,0,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Stald Vinozarks,True,5,735,1
3895_01,2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,False,4,233,0
3895_02,2,0,2,27.0,0,847.0,847.0,847.0,847.0,847.0,Swal Anpie,False,4,233,0
3895_03,2,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,True,4,233,0
3896_01,3,2,0,18.0,0,0.0,0.0,0.0,0.0,0.0,Ainoxa Preeldy,True,2,140,1
3897_01,0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Elson Peckers,False,6,635,0
3898_01,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,True,6,636,1
3899_01,1,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,True,4,234,0
3903_01,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False,6,636,0
3903_02,0,1,2,1.0,0,0.0,0.0,0.0,0.0,0.0,Anton Booness,False,6,636,0
3903_03,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,,True,6,636,0
3903_04,0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,False,6,636,0
3903_05,0,0,2,56.0,0,967.0,967.0,967.0,967.0,967.0,Tricky Doughan,False,5,804,0
3903_06,0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True,6,636,0
3904_01,0,0,2,65.0,0,0.0,0.0,0.0,0.0,0.0,Joanie Charpelaney,False,6,637,1
3907_01,0,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Scotty Richan,True,6,639,1
3909_01,1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,True,2,141,1
3911_01,3,0,2,41.0,0,6.0,6.0,6.0,6.0,6.0,Billa Petermandez,False,5,736,1
3911_02,0,0,2,20.0,0,9.0,9.0,9.0,9.0,9.0,France Pentss,True,4,260,1
3911_03,0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,,True,6,640,1
3912_01,0,0,2,15.0,0,309.0,309.0,309.0,309.0,309.0,Carona Cartiz,True,5,737,1
3913_01,0,0,3,23.0,0,0.0,0.0,0.0,0.0,0.0,Catha Waterson,False,5,738,1
3913_02,0,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,Ermank Waterson,False,5,738,1
3915_01,0,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,True,6,641,1
3916_01,1,0,2,14.0,0,2.0,2.0,2.0,2.0,2.0,Cellus Ciplanke,False,3,128,1
3916_02,1,1,0,55.0,0,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,True,3,128,1
3917_01,1,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Shabih Esseal,False,1,124,0
3919_01,0,0,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Vina Blace,False,5,806,0
3921_01,0,0,2,26.0,0,35.0,35.0,35.0,35.0,35.0,Felice Kramosley,True,4,262,1
3922_01,0,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,True,6,641,0
3923_01,0,0,2,18.0,0,95.0,95.0,95.0,95.0,95.0,Jenne Cofferson,False,5,808,0
3923_02,0,1,2,9.0,0,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,True,6,642,0
3923_03,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,True,6,642,0
3924_01,0,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,Nance Reenon,True,4,263,1
3926_01,0,0,2,18.0,0,716.0,716.0,716.0,716.0,716.0,Wine Fowlesterez,False,5,810,0
3927_01,1,0,0,38.0,0,55.0,55.0,55.0,55.0,55.0,Skyrmak Tionstious,False,2,142,1
3927_02,1,0,0,42.0,0,0.0,0.0,0.0,0.0,0.0,Alar Tionstious,True,2,142,1
3928_01,1,0,3,28.0,0,3.0,3.0,3.0,3.0,3.0,Anchird Witeronfus,False,4,264,1
3928_02,1,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,True,4,264,1
3930_01,0,0,0,29.0,0,0.0,0.0,0.0,0.0,0.0,Dell Mcguirez,False,5,740,1
3931_01,0,0,0,42.0,0,0.0,0.0,0.0,0.0,0.0,Denis Sandry,False,5,811,0
3932_01,2,0,2,18.0,0,659.0,659.0,659.0,659.0,659.0,Cint Vlate,True,4,265,1
3932_02,2,0,0,34.0,0,2.0,2.0,2.0,2.0,2.0,Fal Vlate,True,3,129,1
3933_01,0,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,True,6,642,1
3935_01,0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,False,6,643,1
3936_01,0,0,2,24.0,0,3537.0,3537.0,3537.0,3537.0,3537.0,Carley Sancasey,False,6,644,1
3937_01,0,0,2,24.0,0,45.0,45.0,45.0,45.0,45.0,Vanie Rossey,True,5,742,1
3938_01,2,1,3,56.0,0,0.0,0.0,0.0,0.0,0.0,,True,5,743,1
3938_02,2,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,Dies Flité,True,5,743,1
3938_03,2,1,2,12.0,0,0.0,0.0,0.0,0.0,0.0,Gut Flité,True,5,743,1
3939_01,0,0,2,37.0,0,772.0,772.0,772.0,772.0,772.0,Eriana Alberts,False,4,237,0
3940_01,2,0,2,60.0,1,2739.0,2739.0,2739.0,2739.0,2739.0,Trisp Apie,False,3,132,0
3941_01,0,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,False,6,643,0
3942_01,0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Floyde Grahangory,False,6,645,1
3944_01,2,0,2,28.0,0,629.0,629.0,629.0,629.0,629.0,Crin Stike,False,5,745,1
3945_01,0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Ivanne Lambles,False,6,644,0
3946_01,2,0,2,37.0,0,14.0,14.0,14.0,14.0,14.0,Lles Parta,False,5,812,0
3948_01,0,0,2,18.0,0,325.0,325.0,325.0,325.0,325.0,Erick Castron,False,5,814,0
3949_01,0,0,2,14.0,0,781.0,781.0,781.0,781.0,781.0,Denis Burraymons,False,4,238,0
3950_01,1,0,2,29.0,0,3478.0,3478.0,3478.0,3478.0,3478.0,Mirara Steary,True,2,143,1
3952_01,0,0,2,51.0,0,0.0,0.0,0.0,0.0,0.0,Earlie Rodricker,False,5,746,1
3954_01,0,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,Arlen Blacks,False,6,647,1
3955_01,0,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,Morrie Gamberson,True,6,648,1
3958_01,2,0,2,41.0,0,1144.0,1144.0,1144.0,1144.0,1144.0,Bun Sau,False,5,747,1
3959_01,0,0,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Leahy Sullones,False,6,646,0
3959_02,0,0,2,28.0,0,653.0,653.0,653.0,653.0,653.0,Elanie Sullones,False,5,817,0
3959_03,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Maya Sullones,True,6,646,0
3960_01,0,0,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Herreras,False,5,748,1
3961_01,2,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,Wheals Peake,True,5,749,1
3962_01,0,2,0,13.0,0,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,True,6,647,0
3962_02,0,0,1,55.0,0,0.0,0.0,0.0,0.0,0.0,Brance Guerson,False,4,239,0
3963_01,0,2,1,20.0,0,0.0,0.0,0.0,0.0,0.0,Cassa Bradlerson,True,6,648,0
3964_01,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Estina Chanan,True,6,650,1
3966_01,0,0,2,49.0,0,324.0,324.0,324.0,324.0,324.0,Lillia Kerristicey,False,5,818,0
3966_02,0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Kerristicey,True,6,649,0
3966_03,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Kerristicey,True,6,649,0
3967_01,2,0,2,22.0,0,886.0,886.0,886.0,886.0,886.0,Ray Seen,False,5,819,0
3968_01,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,Louisa Briggins,False,6,650,0
3970_01,2,0,2,23.0,0,355.0,355.0,355.0,355.0,355.0,Cowl Blake,True,5,751,1
3971_01,0,0,2,44.0,0,39.0,39.0,39.0,39.0,39.0,Joanry Brighttt,False,6,651,0
3973_01,1,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,Astorux Reedectied,True,4,240,0
3974_01,0,0,2,19.0,0,0.0,0.0,0.0,0.0,0.0,Karia Davens,True,5,752,1
3974_02,0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Janee Davens,True,6,652,1
3976_01,1,0,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Thab Patoetic,True,8,30.549435004179188,2
3977_01,0,0,2,19.0,0,46.0,46.0,46.0,46.0,46.0,Tyrony Quinnedy,True,4,241,0
3980_01,0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,True,6,653,0
3981_01,0,0,1,33.0,0,400.0,400.0,400.0,400.0,400.0,Pamont Carvis,False,8,30.549435004179188,2
3984_01,0,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,Regory Wilsoney,True,6,654,1
3985_01,0,0,2,50.0,0,667.0,667.0,667.0,667.0,667.0,Leneva Hahnstoneal,False,6,654,0
3986_01,2,0,2,54.0,0,1217.0,1217.0,1217.0,1217.0,1217.0,Poot Pine,False,5,755,1
3986_02,2,0,2,43.0,0,1448.0,1448.0,1448.0,1448.0,1448.0,Crowls Pine,False,5,755,1
3987_01,0,0,2,17.0,0,103.0,103.0,103.0,103.0,103.0,Irmark Briggston,True,5,822,0
3988_01,2,0,2,26.0,0,1632.0,1632.0,1632.0,1632.0,1632.0,Beal Soun,False,3,134,0
3991_01,0,0,2,44.0,0,1258.0,1258.0,1258.0,1258.0,1258.0,Elle Joycerton,False,5,823,0
3992_01,0,0,1,51.0,0,0.0,0.0,0.0,0.0,0.0,Sta Barrelliver,False,5,756,1
3994_01,1,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,True,1,152,1
3995_01,0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,Ale Casonston,False,6,655,0
3995_02,0,0,1,40.0,0,0.0,0.0,0.0,0.0,0.0,Charly Casonston,False,5,825,0
3995_03,0,0,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Colle Casonston,False,6,655,0
3995_04,0,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,Evey Casonston,False,6,655,0
3995_05,0,0,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,False,6,655,0
3995_06,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,Karah Casonston,True,6,655,0
3996_01,0,0,1,24.0,0,16.0,16.0,16.0,16.0,16.0,Willy Meyersones,True,5,826,0
3997_01,0,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,Aliedy Yanton,False,6,657,1
3998_01,1,0,0,28.0,0,89.0,89.0,89.0,89.0,89.0,Batan Iniouser,True,2,129,0
3999_01,0,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Genee Hayerson,False,6,656,0
4000_01,0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,True,6,658,1
4000_02,0,0,2,25.0,0,20.0,20.0,20.0,20.0,20.0,Vivia Burraymons,False,5,757,1
4000_03,0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,True,6,658,1
4001_01,0,0,2,58.0,0,0.0,0.0,0.0,0.0,0.0,Terina Lowelliott,True,5,758,1
4001_02,0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,True,6,659,1
4001_03,0,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,True,6,659,1
4001_04,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,False,6,659,1
4001_05,0,0,3,34.0,0,0.0,0.0,0.0,0.0,0.0,Brancy Lowelliott,True,5,758,1
4001_06,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,True,6,659,1
4001_07,0,0,2,3.0,2,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,False,6,659,1
4002_01,2,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Trohs Must,False,4,242,0
4003_01,0,0,2,22.0,0,1417.0,1417.0,1417.0,1417.0,1417.0,,True,5,827,0
4005_01,0,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True,6,657,0
4005_02,0,0,2,17.0,0,3.0,3.0,3.0,3.0,3.0,Aarone Castannison,True,6,657,0
4005_03,0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,False,6,657,0
4005_04,0,1,2,12.0,0,0.0,0.0,0.0,0.0,0.0,Dia Spentley,False,8,30.549435004179188,2
4005_05,0,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,Lorian River,True,6,657,0
4005_06,0,0,1,16.0,0,4.0,4.0,4.0,4.0,4.0,Son River,True,5,829,0
4005_07,0,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,Bobina Castannison,True,6,657,0
4005_08,0,1,2,8.0,0,0.0,0.0,0.0,0.0,0.0,,False,6,657,0
4006_01,0,1,0,14.0,2,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,True,6,660,1
4006_02,0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,True,6,660,1
4006_03,0,0,1,59.0,0,400.0,400.0,400.0,400.0,400.0,Vick Wolfaddox,True,5,759,1
4006_04,0,2,2,45.0,0,1796.0,1796.0,1796.0,1796.0,1796.0,Kariel Wolfaddox,False,6,660,1
4006_05,0,0,0,52.0,0,0.0,0.0,0.0,0.0,0.0,Evaned Wolfaddox,True,5,759,1
4008_01,2,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Anamse Cha,True,5,760,1
4009_01,0,0,0,51.0,0,8.0,8.0,8.0,8.0,8.0,Luisy Belley,True,8,30.549435004179188,2
4010_01,0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,False,6,658,0
4013_01,2,0,2,14.0,0,460.0,460.0,460.0,460.0,460.0,Coos Emead,False,4,243,0
4014_01,1,0,2,42.0,0,0.0,0.0,0.0,0.0,0.0,Hekabih Metful,False,1,125,0
4014_02,1,0,0,28.0,0,0.0,0.0,0.0,0.0,0.0,,False,1,125,0
